hex_id,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3823281, 'lng': 4.635863999999999}, 'viewport': {'northeast': {'lat': 52.3836444302915, 'lng': 4.637214580291502}, 'southwest': {'lat': 52.3809464697085, 'lng': 4.634516619708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Steeg,{'open_now': True},"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111116564181093009229"">Melanie</a>'], 'photo_reference': 'AXQCQNTC9gAjAlNu8nJTCBkOyiIXXUll5Oaj8j_WSDm7cwVUkgeBJ2CdjMVJJC8jS7Nv_YO7OEn69UYNSwriR8piBf2DTG6Q7yCWn4mFcTeUzOYiOLwc_A_Dcf7KwLITjdqnhNEVWukiJTifbREjICqC2NREQNV4JIQvt11BK4T3juPFqBMZJanginU-rhYl5YyYoboZ-4jfEQx3sin2sck5Kp3nK20tcdD10HQb18RPf_ct_6WonhItbh4Gabwf6prmEd6h5mM8v0rqBo2iwTLikfRnmqdujkttMLnrG1wX-pzElr2wrLY5hLBevV3-LeZvmbfCBFHePw9g-v48B8Z7jQwu7SwuaE8kkQdveoxdb9H0oMTva_n5fC3W_5N5wLWd3VEz4lfm6d-g4tyn2ZVgEnkwEGW9iPRmoi4Bu_Ow60bu1KR4E9AvQweBbT-skzm3eXGcP2N1fgbz0wxFaImgnwOe33xmVOeilt_-mCPU5J2D-jTR8L3Xl2FzQ-_1xulv8nYtzoCGp586BpXBIv0ywU-gzblKzTsUa9Dg41E34QD63-KnWAe20vt6ybEIk_AAurOrybC5ITwACojrMzJxVi25arvmtqeAe_emfCkNK71kUv198NZeocagZo5z4-Jf6J5eunyB', 'width': 768}]",ChIJVesZX27vxUcR5uqn6adCCeE,"{'compound_code': '9JJP+W8 Haarlem, Netherlands', 'global_code': '9F469JJP+W8'}",4.1,ChIJVesZX27vxUcR5uqn6adCCeE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"Brinkmannpassage 109, Haarlem",,
88196825e1fffff,OPERATIONAL,"{'location': {'lat': 52.3805162, 'lng': 4.6465988}, 'viewport': {'northeast': {'lat': 52.3818523302915, 'lng': 4.647974930291502}, 'southwest': {'lat': 52.3791543697085, 'lng': 4.645276969708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Amsterdamse Poort, Haarlem",{'open_now': True},"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112035115785871045229"">Angelina Moklashi</a>'], 'photo_reference': 'AXQCQNQzsvG2wYBHEmqJHm43vFE1Rz7093G1zwGvCdo_53T9ddMpKMWk3EUCLWX9Jxnv4X_LDK2LnEVBCe8HzWyrHVWcP2k_4kB5fLw08Yavge2vhIuvNBC27Y5oLj_cOmQy1LbBL193ZNprLZfeUFB3O1aBVGyUx1cww1koJOsRi1Im0R7M9835toz5SbjsKX4EC2MbYDfjLw6du6fVLjm3BE09p_w6_WQepkFrbAJveKIsNd_rNoYAtGk2qKZml9oFwTVZr0RIJfTTi3QVz1axNaPImbKGhBfaL7AuS-tojFslO3Gw7MM3TK8npTZBXiiqaDBFlWc5w7MeZjRGfZSnUXttvHY4izsSVRb0C1Q6-Z_LIG3FzaVr0XJdG8E1BBYlLei4lC9SdfdOGGZlkWbMCU2DAuq2An-G-wl3S9dqkvC01SMwOGfrMqvsjJ3i8_aWO1QEO5GpCcKLFDQadXGVQiZDRrxS47oU7eY5bTA-N03dXTQZgeZgsKH8AwoGADwudhjlmty314gYtgbGQEra0qVBbkA9wB1pD6pOzRcfE81Q71q_WaEKha0ceLz5dTxfsVg3UPEoeC1Is5CjAQik2MTPBBqTJcaHe49SCKoLxe_jk-hraLA39aR0JXczUTB206mdPg', 'width': 9000}]",ChIJI2VpPmbvxUcRU4VW1mDtfms,"{'compound_code': '9JJW+6J Haarlem, Netherlands', 'global_code': '9F469JJW+6J'}",4.4,ChIJI2VpPmbvxUcRU4VW1mDtfms,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1399.0,Haarlem,,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3810706, 'lng': 4.6373349}, 'viewport': {'northeast': {'lat': 52.38278793029149, 'lng': 4.638276130291503}, 'southwest': {'lat': 52.3800899697085, 'lng': 4.635578169708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,The St. Bavo Church in Haarlem,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112337948503686607464"">Hannah Trotter</a>'], 'photo_reference': 'AXQCQNQ_aSKLKOXFMXw-w6RzVUGWj8qh5EVu1xBX5wWF0yIshclhImRmURNtyQRL9-_PFWGGE_aigTMfYp9Kd8JlYxgJ4Olk_A_OOsqFpE_YVIP1FgnRNPTlKGhl3spAjoS9CNoCx7z8vNtKjEjd5TS2ySYjL052azHtJNvZYxVZA_hQZqIbMbSdnXUxSVpFH8N-Y8ZqghVC9PmuyvrXenwotjo6oW3rvl04WaMFlxn7Eb7jsDIUpnr4lqQSD1yjaGwH0SI3Nhm32VCPfbhJkwdOlXhPwdxlxbjV-5x3AQv6Rjl-kdAf0Q6eesd7SGWUn2fRSNU5sRvAvOV_HwSjzFBZXXq17dEhcnAbbOAOpidRE4tidlQ_l4FRDvQ0s1vjzCHVW-VBTGHJgv433CaezsjFc3xvRVJtYz_8Ol0fbehpcLgUP6o_QETvu9mcYVTeTuZ9AtxShbdH2xVRaPY4mOJQejJJD1uQ4HPcwb0E4AcL1l0Y26o9ZpQFd9cvx5u39BNqSACw0OLwQoiw-LTPK7yTt-n1Qmd3FCx2EfgdQEd9W2IHco4Y8iktD6a-u1BOy7k4UoWQ42AS-Wo0r76-VEcrh-dFkZAnaDIWHx5bWNxycWehDnkj9-UQdc732DxgNRF-a_nrJw', 'width': 3024}]",ChIJFUIK6mvvxUcRqw1Oz3TX7yw,"{'compound_code': '9JJP+CW Haarlem, Netherlands', 'global_code': '9F469JJP+CW'}",4.6,ChIJFUIK6mvvxUcRqw1Oz3TX7yw,GOOGLE,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",3916.0,"Grote Markt 22, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.38115209999999, 'lng': 4.636040200000001}, 'viewport': {'northeast': {'lat': 52.38266388029149, 'lng': 4.637766380291502}, 'southwest': {'lat': 52.37996591970849, 'lng': 4.635068419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,De Hallen Haarlem,{'open_now': False},"[{'height': 1670, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105522806819348667298"">Frans Hals Museum - HAL</a>'], 'photo_reference': 'AXQCQNSFmS2SeqyQajcNHZ5SVufDilQBbDc1BKYY1UvSqfCQJ0rxfxm4OGJxxlsQq07to2yq76aaaHVUDJ2Pqg1j2aP-bUbIL_Aegm11lMMzTMC4K8N6KOCreGhFvlqZkW53AwHX-28ERw3VSyVB6Nq70PY071GvcTxaLZuEjx9wY5n0VPxv1jaBIwiezLGvpSZ3hElyqi9ctQWAPEmM4nidThujjGeaPmBpuTokGbljuHIzWdoIrqQFaZ7rE-_sTLlBeRSKZBLRPlY7717lz7iAYWWVMCFTiomMJib42V5E0OW-vDHH1W3r1yC9FFpCSYLrWxPTb_669p4', 'width': 2394}]",ChIJwXIDmGvvxUcR-sbrPP5SCEs,"{'compound_code': '9JJP+FC Haarlem, Netherlands', 'global_code': '9F469JJP+FC'}",3.9,ChIJwXIDmGvvxUcR-sbrPP5SCEs,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",495.0,"Grote Markt 16, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3803511, 'lng': 4.640344799999998}, 'viewport': {'northeast': {'lat': 52.3816525302915, 'lng': 4.641717580291501}, 'southwest': {'lat': 52.3789545697085, 'lng': 4.639019619708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Teylers Museum,{'open_now': False},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108209482175936430796"">Raymond Janssen</a>'], 'photo_reference': 'AXQCQNSF8XI2qugYYtd5iAbHF2BADYTqnzFRtNQlNIoHT4zeDGmWZX3wIRSH9lKYSI2LbMnRbfsydie92IK4UE5GG0ts8zvk4SmmB6mRauWsSlW1gkzhI_Ub-WWUhd-JC8j8HB1OOnm6HaRgy_ycUry2RYb3urOSa2qTOeEpcEZAGR14OaDPvIhwB9Wv2uyjmnkV2QGLdNpaMqo-VD96h7owBZeGOKMZ_2kwxsgmMFUdbwKtHpiHerDMed3XGLfu-SxSNgtwZVUKeICjNsMvi7eG7reAyxPjMO8tHHh89SsyKwO4cst1g570YLyM_t4_Jr74xum_8_14O7DsKzz4AIS70n2lBTmWKM7iYOkBjQI2C0LsErwzxulm2P2f8-368VkIfPOc3hjxCJOr3lZ7aA9pwEmTwzFOGf_OeLDahIeONACLM8VNzjLyQYwxc1dMQp3i2_STmgcxf5SgWQAYvQ_zlAAG3yOGjA-lIjiGgcVeFvED7dthLTGRhEM8c0pRiyU4paPHDQ0CdPCdNTgdpRNxTEfORXnj5XCTzKOYNc7o2idR6LMULUlK__o0tC2OVgryw0NDr5RYFd9x6NJhlNqRK4aNWRaOVZfn8wJ1gjW_zvjDlSODZX9rJQk06zy5asK7', 'width': 12000}]",ChIJbeZoEmnvxUcRLdbE56r1Ufo,"{'compound_code': '9JJR+44 Haarlem, Netherlands', 'global_code': '9F469JJR+44'}",4.5,ChIJbeZoEmnvxUcRLdbE56r1Ufo,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4920.0,"Spaarne 16, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3799075, 'lng': 4.640558500000001}, 'viewport': {'northeast': {'lat': 52.38123888029149, 'lng': 4.641915280291503}, 'southwest': {'lat': 52.37854091970849, 'lng': 4.639217319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rederij 't Smidtje,{'open_now': False},"[{'height': 3642, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112615779108932391074"">Hans Ouwens</a>'], 'photo_reference': 'AXQCQNQezjCOGxXkt2_Jnsc7E5XooewJhB0Z_pcle8rk5lJ8RehIAatxf_aiNiHyJB7SRmDZ3FY78DRUka1fkFwjvCkpqLqwiHja8UbkS5BfayDgMCB6eieyALNmtHV010vLf5ezsWMRe1Z7-zFN3MLXN7cG0UUsYUF01QnuHZ1OGEvofuhl4q05Q-yhFboZmAdxRrSJln0VSDNrI7xH59ZcLeeY4KLlc4qMlPCOvM_We6gJ7S1XPBf-o5ZYv6AB-as0l9_LTb2nnwMcYY187LG57vAj5D33NEwOAfAYd8JOiIpeRqLnf2nkVYysjDqU-HIVddT97GquXO3RbLPVvDc6n8rfHpP5exXJrOxjqOPt1ky6Y84HlZ4W6qGBKfzaRJ613Jl1FEU51j8ENQEPdoyh1a4GaoxUuIBi_JfBUbRbHp-Ex7IBNTMqDGHyCNiSLClSlcbrldxo65KE-FAFOuGzpIBSTizrJMszzG4KkUVy01cS57QSjOEizp_VrcpoVCWFIdON_ePotCyJzN2A3ygDpQC3DbfvNqY1zf4hbFB5WDrJqk6KQUlxvsZY1uXvOZgk7dQs-6C-2Xb49jxdk5bs0QFvzbRQ9iUEBRei0FFyqt-sABJ8RsAWEwFajztgoIMl', 'width': 5464}]",ChIJwVYwCWnvxUcR52wMXrzlonA,"{'compound_code': '9JHR+X6 Haarlem, Netherlands', 'global_code': '9F469JHR+X6'}",4.5,ChIJwVYwCWnvxUcR52wMXrzlonA,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,Haarlem,,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3818564, 'lng': 4.6429233}, 'viewport': {'northeast': {'lat': 52.38334888029149, 'lng': 4.644453880291502}, 'southwest': {'lat': 52.38065091970849, 'lng': 4.641755919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Teylers Hofje,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103338419867914777011"">Neeha</a>'], 'photo_reference': 'AXQCQNRccuPCy9nz0Myx-WPr07E23j_IgD_Ekwf-BC3BCv68nvTudI_X2NdY8PY64sENO0bnmfuB4_XtS0PTKh1GilWrGogSf-x8rfII-3QZv4gWYWCQRCFID46UStzKmdNvyQzuqbw0O9XpeHHIOQM9MH0rZ1I41H55YIVQ5r7KTfbtmC-4PHYEs2MIauZyzpJXVxWlbBzI4T2VPgBzfof4vzkmhEw7dMuuRcknTCsfvB61805ij3KaAq7XlhV4lCbQOHTdgb8ZrO4xnHH022EkzIqJK8nRaZ7_2_JS4iBSwQSsHj8PlDq1hykDBOeQQ1chnBjUVioNIjpivHY_FWwzzBffYfU4CEApXl1L1V-OLQmHM3el92uqZkZxFe0YmxIp_1OJ9dCgZNnsst4bhEpRqZeA9f-8zEJPY-d13Vdcgv1OWjI5fLQmTHb_jan-HerneI4KSq86SS0PlDtjFUc4iPwnKVtnajdvyz5GXscuoB9ZNSgmZ_qkrW1UQkRnLPSGHcnWJYSzPqvy64MGNHH-lgCBAiTPsnHA0PzwXYs7cDG7tAX3rELVzV5Wx0r2djgdr7z60t-20uA-PGmHtHJ41zWNLB5gpclkYpkeZdJ-NBACP6gzx2ENyJaY4O7hnmXIL4R7Og', 'width': 4032}]",ChIJc6_fzWjvxUcRClPQo6H1g4A,"{'compound_code': '9JJV+P5 Haarlem, Netherlands', 'global_code': '9F469JJV+P5'}",4.4,ChIJc6_fzWjvxUcRClPQo6H1g4A,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",110.0,"Koudenhorn 64, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.38087639999999, 'lng': 4.636722799999998}, 'viewport': {'northeast': {'lat': 52.3824881802915, 'lng': 4.638099480291501}, 'southwest': {'lat': 52.3797902197085, 'lng': 4.635401519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stadsklooster Haarlem,{'open_now': False},,ChIJ6_9Du6jvxUcR8yRYqo2_-Cg,"{'compound_code': '9JJP+9M Haarlem, Netherlands', 'global_code': '9F469JJP+9M'}",,ChIJ6_9Du6jvxUcR8yRYqo2_-Cg,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"Oude Groenmarkt 3-5, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3813779, 'lng': 4.6350106}, 'viewport': {'northeast': {'lat': 52.38314628029151, 'lng': 4.636461780291502}, 'southwest': {'lat': 52.38044831970851, 'lng': 4.633763819708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Town Hall Haarlem,{'open_now': False},"[{'height': 4912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100679125045646552304"">Retro TV NL UK</a>'], 'photo_reference': 'AXQCQNTwRc_58Sfyf58-gcKdW0qkXQhCYLagHbZsCqll1H8-u0eCsQZN7j6ybTOvg5sQhkbQyTPx4jFwV2HcFblFNWfH0Lwrn2f9kQUtrHMKW1w9FQzgf5Pb9L-zyCu8HGlSt1rtYUhNB6l9xWxlNZq9DPhA4RMKzzmBY4bG1JbpT8vyxcCTYap-Jw18Qo58X--TyexuRfTzj806djquEcQ8_TvtXFBLwG6cjIUHZbH0LzJhV52sls6L_XCXn7u3qg5taBboYluEIzP2U-a9WqVD2lD5Tpdvl_G0aj-L930CnlDAb9Ga0i_Ky56DnAqpm5tBmCMzj5FdV0kxYoQUSLYUAyY5EF_7Wf-xRZAIjG3ffMUx8mLdfxfzvNMjO78hLk7yPjAQLT5vWf0abJjH4n5DJFw5Ar6TmjUY59coqNRbWmNDy0-oXniRsAH90aVGY0UHZcHlRutT0_igkHrvxyOAAIxEBxrn6n_NOFhSrXYOgGDr9Z5E5UD1-L4mOHtJ72whmq422CTszI2JNAgnqrUtE8FiJCgx-DTmB2p5nrKSpIo_BrVla--9dBMuW50HjzkhW2oD60xCvHngEdf0AHnQdMe0EPmvAA3AuDszWrnNgyzlOZdxSoWa_KAL0cvsxPs1', 'width': 7360}]",ChIJk3-6c2vvxUcRc5HnRPeomA8,"{'compound_code': '9JJP+H2 Haarlem, Netherlands', 'global_code': '9F469JJP+H2'}",4.6,ChIJk3-6c2vvxUcRc5HnRPeomA8,GOOGLE,"['city_hall', 'tourist_attraction', 'local_government_office', 'point_of_interest', 'establishment']",160.0,"Grote Markt 2, Haarlem",,
88196825e5fffff,OPERATIONAL,"{'location': {'lat': 52.3811105, 'lng': 4.636207800000001}, 'viewport': {'northeast': {'lat': 52.38260043029149, 'lng': 4.637788630291503}, 'southwest': {'lat': 52.3799024697085, 'lng': 4.635090669708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Archeological Museum Haarlem,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112245101131232522078"">Sven Hoffmann</a>'], 'photo_reference': 'AXQCQNTvQGpoG32x_V2PQ1WIrVZIABFktVyvFl04G2m3I418Ck2VFfonnYBJGdXrF0CCGp-ZZ7ilAQuZF6-oXvm9v0L9k3PlHGISVXPRxnOyiNvdFcHkaQGanZ6tnMw4wSeMzQg4uitTUPRi3oD8fAWheT860U2FOdkRzV6I5wH_ssktWfkRW_wr3sNoZnFNs6U8Mn2lu_qwHCDsUuAcdYjq0QuN-aGa3kHZeVazCo6js854Epv6lCDIL76ddLTG8NLlVMF6Ep0GJlBrHwhCY3ISEz8fjanV3whv0XM4m5aDB0ypYFLGSzmNRN3NMEzZAw8EJ__yXnfLGbOt9AikSvN633G18P26E8wcySCD1-itD5N-Et9P8-VZDD3AvFxIOKNJlL7Z3U3KU2ZlocXty_sgHFJhxOxrEiK53Bp7i5i28EZKfNoZfB_c0b0aOnuY6VI6OOQM7fHtn3GnUyEIRykcTUFF-Cvo_edMlIhBJbKzEH2SJo2rBTH3LBwTWM9wPz5EI6fSMWfF8GhciPoo9OUWdTT2XqjO7ooGIA8NE3K-gm5XlMzzla07HIAqm4TMc9shFQ-3yrrsJZeR0EUFcKsKVcm1V6qlYAmDW9b5QuQ_TbUt3n7v9oLi0UBgosf36wsgFzzIqg77', 'width': 4000}]",ChIJ_9Tdl2vvxUcRXu7jFf27BDs,"{'compound_code': '9JJP+CF Haarlem, Netherlands', 'global_code': '9F469JJP+CF'}",4.5,ChIJ_9Tdl2vvxUcRXu7jFf27BDs,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",134.0,"Grote Markt 18k, Haarlem",,
8819682ed9fffff,OPERATIONAL,"{'location': {'lat': 52.3773563, 'lng': 4.630824800000001}, 'viewport': {'northeast': {'lat': 52.3789258802915, 'lng': 4.632203980291503}, 'southwest': {'lat': 52.3762279197085, 'lng': 4.629506019708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Proveniershuis,{'open_now': True},"[{'height': 3672, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109245054398099321024"">Stefan Oostra</a>'], 'photo_reference': 'AXQCQNSMC-Ar7LQc2UZhjsfTfNF_7_jrrhf1D2W2tfGSeE5YYEVu3xMbGlbpSDMP9qOf6zLREuf4EVdl7lWk8yBc-kIGIRJsEUai3il4Hzs0OOBsVEaVzApEJcA19F4uAm50UeomWTAvXuQ16AsBPlpejzumViu0ladbpZXKEhz3n171ZCNDKpOuGwl0viivOcMWz5t2CHkNGYN9mdrS-CeD7hvpl5K9rvKyk628agFsN1ZvLhD_Z-Usq0A-tiDM5k9mxTImv3fyBv_ijcn6aVW6VoV_IZ-6LmwSsuZimbal5l5Jtyb2H3Fr4Y1YOdk07tdpEzTVJJe-yPa9Er_pp49Uy_Zry3KtG_jfRgo-JH0R9xvCUE8_qOA4ZLJTkt1n_QC21qKEf9rfwkQFMjpkVIN56dnCy4ooI-bOBzCZeMc9ia93r4NTKRXUxf7DFbhQdswCb-k7KI7j783D0OVTmyNKILbxafFE4JLQc1WseX4AZNrhbPd61bOLwi6KOrEfAhvYq38OuSTN3Rpa7-xk_9kEVkds2DxD1dcKgNNQ8pmnWFeFRgbpM8GYr0h8TkAZ6OimD7um4ox7nvPPl-XSSmzzqxth6u_G83pKftuBKB34nqNZJLJoaZYRiLATR-PAK9pFflumJNRp', 'width': 4896}]",ChIJz59WVRXvxUcRWWkx0fZuBh8,"{'compound_code': '9JGJ+W8 Haarlem, Netherlands', 'global_code': '9F469JGJ+W8'}",4.2,ChIJz59WVRXvxUcRWWkx0fZuBh8,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",157.0,"Grote Houtstraat 142D, Haarlem",,
8819682ed9fffff,CLOSED_TEMPORARILY,"{'location': {'lat': 52.3780681, 'lng': 4.630425799999999}, 'viewport': {'northeast': {'lat': 52.3794178802915, 'lng': 4.631771480291502}, 'southwest': {'lat': 52.3767199197085, 'lng': 4.629073519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hofje van Guurtje de Waal,,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100679125045646552304"">Retro TV NL UK</a>'], 'photo_reference': 'AXQCQNQu5y7QrGVUo8ApDqDvcubEfxyLlYqk6DBcF4-tVq6mtGsc8tCBcdzkH6tI2ngmsoID4FF5xxRXORx2jTHH1cwWrB2Xp1CLi2hYMFhH_zRiOnhkosih4JewNV9_694_faNgY7-zOZ92Ca9noq6ZcoZUX_2_mE52vShBAnE5UVIifZWUv3cuHrblGaxZgsNtsKxeVr3vQOiuDwwWUKnWYVv6lqJRvgNtMHjzEVlkWlVM6hgiVxuE0wRAyYU8_t0oGSs_6-SZlY1pVsI6pmwd0P9PKKz1fnOc_IQI4EDTmvMfQlua4hZFLR1Q6SfHYgKINY65XKR4Sn38FIsK_f9P5Lo2WGooCwNPmJLZ8aRmIuh4J3urPC89QnfOWyEAO7u_eDKJn9Hl7JhZLdkEBC787HQcO1Fbwa4IDKG080wG90gZ61IXYNvGh6hgIUbFsMyON2omGd7BIUskNpRMoLHO1Tnhtnt8MOm3PkAfEePbCMCo6zb08ZswP0yhjJ84K6kFMrQVMakwUXSdsj2hz_qm_ToOns9NdEGveJLO2JwONVAitf4ug1MBvta2uACka23EQnfvKUMNGZCJQc32ID5IodZ_eLK0rpAFLD-uwuSbqq7XyXGtlOdTigwjgSH6GBR_9U1VJQ', 'width': 4000}]",ChIJaWec9BXvxUcRuRtXh_nAttM,"{'compound_code': '9JHJ+65 Haarlem, Netherlands', 'global_code': '9F469JHJ+65'}",,ChIJaWec9BXvxUcRuRtXh_nAttM,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",,"Lange Annastraat 40C, Haarlem",True,
8819682edbfffff,OPERATIONAL,"{'location': {'lat': 52.3765894, 'lng': 4.633628100000001}, 'viewport': {'northeast': {'lat': 52.37793063029149, 'lng': 4.635048980291503}, 'southwest': {'lat': 52.3752326697085, 'lng': 4.632351019708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Frans Hals Museum,{'open_now': False},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100812885021590031398"">Onno Simons</a>'], 'photo_reference': 'AXQCQNQPJ466vToLztPHVgc_guiHWfszml8W_BznIZnke0g8MxYNvsNtePEGQl7CUEfQVwkM51jCfTekQ7Zmy1w1JFIFdpAfhT1h0X9oy8e-kOfFUhzemIoBfKeZl9eWEubGE8e5YCglBVGfHF5uBUO-b4Xp_Kn2ZhQrrBGhw0wIao7JeWmS3DDTgqOWWqERC0Ajr6OsW31jyNLinpjj7u3YMeLyfQqC8obQKS9ifSVhOBXcZxZ8EmpQtf5lCR58Zm2DaW3GP94dPWWjojGmXhd1g_PcRqyUxJn9-VN574cvEAIei3ZwAFPzLg0NiVlum4_9s2_DkiZKRGVnH5DB3-ndQ-h9L1XK3asP8bCJ_8WAQgS42uDcN0rvwCLA6WY0sg-ANoYA_gA8KF2eyKBXuyBZIlkxES7uwPtpuKvGxbkRii_9bfXryvV_wLPWMdqZA-E4TFWuLZOYwca7qv1nMAysvAwFb-eI-FPSFIfPARdtGsnZGzkHG3otaNdw0hGS453h9CxGXLSju2hpqzB4-rjNa3qsIi7utRErAG7F6WmdGytYf1eFZfeQytDq5SYuoQGrAPhDYOTAdqlJouHVBuLdmrBIyKSin_vCVvZWWysRbSwKY9HFM7b2UxjYr9_rYHBpdsyEoQ', 'width': 3968}]",ChIJO9v2L0DvxUcRdU0VRVnyzUg,"{'compound_code': '9JGM+JF Haarlem, Netherlands', 'global_code': '9F469JGM+JF'}",4.5,ChIJO9v2L0DvxUcRdU0VRVnyzUg,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",2890.0,"Groot Heiligland 62, Haarlem",,
